ID	Tags	Text
0ISKFUcdzjewgMxgGoPD-g	Phoenix_AZ AZ Chinese Restaurants 1_star	This place has to be some of the worst Chinese food in my life. Seriously, I am wondering if it is some kind of joke. I ordered delivery from this restaurant, the delivery was executed by a courier service, the order took roughly one hour. I ordered vegetarian spring rolls, and a green vegetable stir fry. We are used to seeing spring rolls delivered in what our Asian grocery stores sells as, "spring roll wrappers," made from rice paper. I did not intend to order fried, greasy mess rolls. These were friend in either old oil or oil that was far too hot, they were significantly darkened. Judging by the amount of residual oil, the oil was old and not up to temp. According to the menu description of the green vegetable stir fry, "the name says it all." We'll, that's clearly a lie because the name didn't tell me it would be awful. The dish as delivered was a limp pile of bok choy (wouldn't have ordered if it were only bok choy)...seriously...no scallions, onion, carrot, or any other veg besides the bok choy. The veg was limp and gross, topped in bits of garlic with absolutely no flavor. There was a little sauce, I am not sure what it was made from and I am a very serious cook, my guess would be oil, freezer concentrate and some boxed thickener. These were seriously not seasoned at all and my toothpaste packs a better flavor. On the side were fried rice and low mein noodles, it's just slightly weird to get rice AND noodles, both of which were dreadful. The rice was unseasoned and lacked vegetables, the noodles had no hint of flavor and no crispness in the veg that might give it some texture. Nothing was seasoned or flavorful- I poured everything they sent me to try to help it out, this went badly. There was a tempura shrimp and crab Rangoon on the side, I didn't eat it because I am a vegetarian, but they looked and smelled awful, it wouldn't surprise me if someone became ill after eating them. The Rangoon was definitely previously frozen, and the shrimp probably made it from the freezer with no pit stops to the fryer judging by the coating. I literally thought this might have been a joke when my fortune cookie ( generic made by the Kari-Out-Co) lacked fortunes, and I am not making that up. This place definitely needs a health inspection, and probably needs to be closed. I really feel bad if locals eat here, please try Chinese food in coastal California, Houston or northeastern cities because you will easily see the difference. Overall, this was just epically bad. They don't deserve the one star, consider this the yelp equivalent of a participation trophy.
XE85gNOHBsh0s9c8qrLYJQ	Phoenix_AZ AZ Chinese Restaurants 1_star	HORRIBLE!!!! I ordered Chicken Fried Rice, General Tso's Chicken, Orange Beef and egg rolls. Very poor cuts of meat. Terrible Flavor. Cabbage in egg rolls smelled and tasted rotten. I highly recommend going anywhere else. DO NOT EAT THERE!!!
avC2xhg8bDJRIeCmdncbjw	Phoenix_AZ AZ Chinese Restaurants 1_star	The reviews on here are fake and written by the owners... The food here is not good at all and the staff are idiots. Never coming here again... Ever.
AjgPMCJ2F33e-RCPEh0lDw	Phoenix_AZ AZ Chinese Restaurants 1_star	The crispy duck was aweful dry and all bones chopped up with little meat. The plum sauce was not helping. And the server argued with me that the crabmeat in the crab sauce was real when it was actually overpriced disgusting canned corn chowder with imitation crab. I should of listened to my fiance when he said this place was horrible. Yuck never again.
EtRSyF0-nPAugICrATzTHA	Phoenix_AZ AZ Chinese Restaurants 1_star	We decided to try this placed based on the good reviews here. It was awful. We ordered a few items from the menu for take out and we were truly disappointed. The sauce did not come on the chicken and the chicken was EXTREMELY dry. We couldn't eat any of it. Total waste of money.
orHEGPi6hYrYXMQWA3QWaw	Phoenix_AZ AZ Chinese Restaurants 1_star	I'm sorry but this place was awful. My boyfriend and I were very hopeful reading the reviews of others before we decided to try it out. First of all, the decor is awful and in desperate need of an update... From the pepto bismol walls to the green booths it's just not good... Food wise, we had the dinner combo of sizzling rice soup, pu pu platter (which tasted just like it sounds), and the flamingo chicken for the entree... It also came with fried rice and some other small shrimp dish which turned into a disgusting gelatinous goo (see uploaded picture)... The chicken had a nasty oily flavor to it like it had been fried too long and just doused in sauce to mask the flavor. The only decent thing we had was the fried rice which the rice was over cooked but ok... Service was mediocre... Our drinks NEVER got refilled and nothing but a sorry when they noticed we didn't eat hardly any of the food. $40 bucks later we left disappointed and disgusted. Never coming here again.
KQ1ZedqOODpEPzp94OpEYg	Phoenix_AZ AZ Chinese Restaurants 1_star	Our regular Chinese place was closed for the weekend, so my boyfriend, room mate and I tried Flamingo Fallace.. Literally wish I went to sleep for the night instead. First I specifically ordered cream cheese crab puffs and when I noticed I received just regular fried wontons I became annoyed. And after I tried my orange chicken I was less than happy. My boyfriend's chicken fried rice tasted as if it had been sitting for hours.. Definitely not fresh, or remotely close. My roommates sesame chicken tasted & looked the same, awful. When I brought the food back 3 asian women were waiting to confront me, heated more than I was. I started to explain that the food was terrible and i'd like a full refund. One woman became defensive and interrupted me before I could even tell her what was wrong. She would not listen to me because i "didn't even try the rice" as if the old fried rice was about to change my mind on a $45 order of shit. I was appalled with how this woman talked to me and how she tried to make ME feel bad because I didn't like the food. Even after only eating 1/5 of my orange chicken I was sick through out the night and the next morning with diarrhea and nausea. Sorry if it's too much info but I thought I'd be honest and save you the pain and suffering of eating this terrible food. Do yourself a favor and try somewhere else. Noodles & Rice is way cheaper and a million times better. YOU ARE WELCOME!
mfxBVAKaOi2CM7r_QHhnyA	Phoenix_AZ AZ Chinese Restaurants 1_star	Anyone who rates this 4 stars is an idiot. I probably would have given it 2 stars based on the fact, that they serve the exact same generic Chinese as everyone else. But then add in the "cheap factor". I ordered a ton of food, and your delivery driver (whom I tipped) doesn't even give a single packet of soy sauce!!! Really??? Well on the plus side, I won't throw my money down the toilet with this company again
gBE615yhFfV6MXxAuR86Zg	Phoenix_AZ AZ Chinese Restaurants 1_star	Mediocre would be the apt word to describe food at Flamingo Palace. I'm baffled as to why this place has glowing reviews. Tried the Twice Cooked Pork, Flamingo Special Chicken, Szechwan Chicken (it's Flamingo Special Chicken with a different sauce) and some Chicken Fried Rice on different occasions, and all four were average -nothing great. In fact, I would get my money's worth at Pei Wei or Panda Express. This place should be avoided at all costs.
tmOJzsuhlGZ_kgnU2rpZNg	Phoenix_AZ AZ Chinese Restaurants 1_star	Well I tried this place for the 1st time.. and I have to say.. crab puff.. good... dumplings.. good.. eggrolls.. not so good.. $37 take out order including tip NOT WORTH IT.. I couldn't even eat the szechaun shrimp and scallops.. HORRIBLE.. I had 2 bites and I was nervous to eat the rest cause there was a funny taste.. nothing like szechaun I have ever had ever.. no veggies.. just juice and prob 10 shrimp and 6 scallops in a big container of juice. Sooo I guess I will continue to search for a good chinese restaurant in phoenix.
HWB_bRkorzmYtC2ClXexag	Phoenix_AZ AZ Chinese Restaurants 1_star	Having just moved into the neighborhood, we ventured to try Bamboo House, hoping to find a close place to get our Chinese fix. Unfortunately, on our visit, B.H. did not live up to the hype. My boyfriend put it very succinctly: "There wasn't anything wrong with the rice." We ordered meat dumplings, orange chicken and garlic chicken. The meat dumplings were no frills, basically barely seasoned meat stuffed into wrappers and then fried. The orange chicken was passable, but nothing special (I think Panda Express does better, and I loathe that place). The garlic chicken was a spicy, sodden mess, barely edible. As if this wasn't disappointing enough, my hot tea was weak, vaguely honey flavored water. His iced tea appeared to be the same tea poured over ice. But, at least the rice was okay, right?
